"This RNA Expression meta-signature was derived from Illumina's BaseSpace Correlation Engine Meta-Analysis app. The analysis aggregated 13 Biosets for SARS day1 post-infection vs control Lung tissue experiments from six independent studies (GSE19137, GSE23955 , GSE36969,  GSE49262, GSE49263, GSE50000) and five strains (SARS-CoV GZ02, SARS-CoV HC-SZ-6103, SARS-CoV MA15, SARS-CoV MA15g, SARS-CoV MA15e, SARS-CoV TOR2, SARS-CoV Urbani). For more go to https://github.com/BioinfoSolutions/Coronavirus_metadata.   "		
"The export table from the Meta-Analysis was transformed in the following ways to define this SARS-CoV day1 post-infection lung meta-signature. The bioset-specific gene scores were modified with fold change directionality, then the signed bioset-specific gene scores were averaged for each gene across all biosets for a signed overall score. The genes and scores were then imported using the Fold Change (+/- mode) option."		
		
Gene	Specificity	Score Ave
Bach1	7 out of 13	6.392986745
1190001M18Rik	5 out of 13	6.451864861
Klrc1	5 out of 13	6.456052419
Taf1d	6 out of 13	6.485461575
Ccr2	6 out of 13	6.487235907
Piwil2	5 out of 13	6.498359172
Ifitm5	5 out of 13	6.503314287
Sag	5 out of 13	6.507956898
Ikzf1	6 out of 13	6.510835744
Pigr	4 out of 13	6.523837354
Fcamr	5 out of 13	6.536264861
Lin52	8 out of 13	6.541369438
LOC715635	4 out of 13	6.554465026
Tnfrsf18	5 out of 13	6.561449348
Btbd7	5 out of 13	6.588294365
Bcat1	5 out of 13	6.598263152
LOC704629	4 out of 13	6.626121159
Ctnnb1	6 out of 13	6.628760129
Hipk2	5 out of 13	6.636640912
Tmem182	4 out of 13	6.649451937
Ddx17	6 out of 13	6.69694253
Ccdc6	5 out of 13	6.722662681
Traf3ip3	4 out of 13	6.724848375
Ppm1h	5 out of 13	6.728275492
Pxn	7 out of 13	6.756811962
Faim2	6 out of 13	6.762541527
ESYT2	5 out of 13	6.766631477
Mllt10	5 out of 13	6.767523827
Myl9	5 out of 13	6.76955185
Gosr1	5 out of 13	6.77284108
Ninj1	9 out of 13	6.776007675
Golph3	5 out of 13	6.783373261
KIAA0368	4 out of 13	6.793535741
Vps41	6 out of 13	6.829656725
S100a4	4 out of 13	6.832733945
BDP1	5 out of 13	6.844518851
Mm.379819	5 out of 13	6.844970373
Tagln	4 out of 13	6.87362643
5033418A18Rik	5 out of 13	6.877148007
ATP5SL	5 out of 13	6.890561278
Lin7c	5 out of 13	6.89866266
Prkcd	8 out of 13	6.902038688
Tmsb10	7 out of 13	6.907057978
LOC715993	4 out of 13	6.924304499
Pim2	5 out of 13	6.930256251
Acvr1b	5 out of 13	6.931832656
Dfna5	4 out of 13	6.936937479
Jun	5 out of 13	6.947792482
Rpf2	5 out of 13	6.95301951
Mmp25	8 out of 13	6.953278721
Ubap2l	5 out of 13	6.975134672
Sgpl1	6 out of 13	6.993540173
Etos1	5 out of 13	6.995368573
ARCN1	5 out of 13	6.99883144
Clec7a	6 out of 13	6.999573664
1700041G16Rik	5 out of 13	7.003407571
Mm.378049	5 out of 13	7.01886496
Cpne8	5 out of 13	7.020726989
Olfr171	5 out of 13	7.026377143
PTGS1	4 out of 13	7.029481558
Sobp	6 out of 13	7.030517227
Alkbh1	5 out of 13	7.035639306
Artn	6 out of 13	7.050812651
Sfpi1	5 out of 13	7.057935506
Amica1	8 out of 13	7.070623823
Srsf5	6 out of 13	7.083865064
LOC700653	5 out of 13	7.086749926
Rbms3	4 out of 13	7.105935479
SENP2	6 out of 13	7.107754072
Sdcbp2	6 out of 13	7.108915661
Heatr5a	5 out of 13	7.116315303
Zfp91	5 out of 13	7.126054915
Olfr920	5 out of 13	7.140502676
Ccdc167	7 out of 13	7.1481255
Sphk1	4 out of 13	7.165868704
Irak3	7 out of 13	7.179418991
D5Ertd579e	5 out of 13	7.181138419
Etv3	6 out of 13	7.18521709
Sclt1	5 out of 13	7.222249755
Gdf15	4 out of 13	7.229702912
Insl3	5 out of 13	7.242180916
Pik3r6	5 out of 13	7.278308811
Sox9	5 out of 13	7.290617449
Smad1	5 out of 13	7.29907403
Nfxl1	5 out of 13	7.346210927
Wdfy1	6 out of 13	7.356578709
Dnahc17	5 out of 13	7.363658498
Igsf8	5 out of 13	7.364060573
Tmco4	7 out of 13	7.375945901
Rps20	5 out of 13	7.393392118
Med7	7 out of 13	7.394734256
Hnrpdl	7 out of 13	7.408391447
Acta2	4 out of 13	7.458122205
Tmem135	4 out of 13	7.459969407
Rnf157	5 out of 13	7.460547412
Ube2b	8 out of 13	7.461544017
Selplg	7 out of 13	7.480839976
Cenpj	5 out of 13	7.507753907
Tfe3	10 out of 13	7.517419352
Ptpn14	5 out of 13	7.558943625
Ap1s3	6 out of 13	7.568057415
Olfr433	5 out of 13	7.569609526
Pold3	6 out of 13	7.578912652
Fcgr3	7 out of 13	7.583884493
Wnk1	8 out of 13	7.591660037
Rbm47	5 out of 13	7.607413691
Capza2	7 out of 13	7.614443301
Fbxw11	6 out of 13	7.619122418
EPHA3	4 out of 13	7.628922698
LOC698172	5 out of 13	7.63118019
9430040K09Rik	5 out of 13	7.672499203
Gyk	5 out of 13	7.677742859
Mcmbp	5 out of 13	7.680273513
5430407P10Rik	5 out of 13	7.72214421
Zfp143	5 out of 13	7.738244604
Per1	4 out of 13	7.75003558
3-Mar	6 out of 13	7.762859188
Eno2	5 out of 13	7.803303726
Ptprj	6 out of 13	7.814148844
Synj1	6 out of 13	7.854582137
Dock2	5 out of 13	7.901914184
Dnajc2	5 out of 13	7.905208619
A_52_P325797	5 out of 13	7.911233982
Mgam	5 out of 13	7.92490273
Slc31a2	7 out of 13	7.945046992
AK039806	5 out of 13	7.946000037
Dpy19l1	7 out of 13	7.954933899
Ndufc1	6 out of 13	7.956493851
Larp4	6 out of 13	7.967078492
Il1rap	5 out of 13	7.992185821
REEP3	6 out of 13	7.992260657
Soat2	5 out of 13	7.992617359
Slc1a2	5 out of 13	7.993577788
Znf41-ps	5 out of 13	7.994617856
Il13ra2	6 out of 13	8.006817853
Scly	5 out of 13	8.011069817
Ube2h	7 out of 13	8.028174092
LOC716586	5 out of 13	8.047691492
Mak16	5 out of 13	8.050352031
Tiam2	5 out of 13	8.066643559
Uck2	5 out of 13	8.080219938
Ucp1	4 out of 13	8.084261833
Srsf2	5 out of 13	8.086374137
Adrbk2	5 out of 13	8.087919562
Prdm2	8 out of 13	8.090108499
Rufy3	6 out of 13	8.093434239
Golgb1	6 out of 13	8.106862633
Smad3	5 out of 13	8.110614611
Gpatch4	8 out of 13	8.138435515
Phf15	5 out of 13	8.138591165
Sema7a	4 out of 13	8.186119012
Lmtk2	5 out of 13	8.21261344
Gm14490	5 out of 13	8.217180119
Lilra6	6 out of 13	8.234537677
1810013L24Rik	6 out of 13	8.240023358
Rnpep	5 out of 13	8.252640904
Rapgef2	5 out of 13	8.261458758
FBXW8	4 out of 13	8.275746182
LOC709246	4 out of 13	8.28895818
Rai14	5 out of 13	8.30574139
Ankrd17	5 out of 13	8.314521088
Casp3	7 out of 13	8.330159472
SUPT7L	4 out of 13	8.354299222
Arhgef10l	5 out of 13	8.381854249
C330006P03Rik	5 out of 13	8.391620514
Smc1b	6 out of 13	8.417719204
Gm5458	4 out of 13	8.435958685
Plekhg1	5 out of 13	8.442136789
Abi3	4 out of 13	8.442498267
AA960436	4 out of 13	8.44698975
Prg4	4 out of 13	8.450173151
Il2ra	5 out of 13	8.458513682
Robo3	5 out of 13	8.463331779
Etl4	7 out of 13	8.46422077
Nus1	4 out of 13	8.476692638
Jarid2	7 out of 13	8.484064165
Piga	5 out of 13	8.502434708
Evi2a	9 out of 13	8.511636605
Tnfsf15	6 out of 13	8.580321539
Arhgap30	4 out of 13	8.596795844
Cd84	5 out of 13	8.601579125
Mm.37727	5 out of 13	8.605394758
Tnfrsf11a	4 out of 13	8.605910621
Tnfaip8l3	4 out of 13	8.606974852
Morc2a	8 out of 13	8.630769142
Serpina3c	4 out of 13	8.633647264
Chrna7	5 out of 13	8.647256113
Cgn	7 out of 13	8.648459312
Bmper	6 out of 13	8.657513526
Fbxo39	5 out of 13	8.657633155
Pik3cd	6 out of 13	8.66973997
Flnb	5 out of 13	8.674623274
LOC704185	4 out of 13	8.699155397
Gdnf	5 out of 13	8.710815297
Zc3h12d	4 out of 13	8.711585727
Ankle2	5 out of 13	8.714271376
Tpm3	5 out of 13	8.726092963
Gm3696	4 out of 13	8.738276909
Setd5	6 out of 13	8.745414243
Plekhh2	8 out of 13	8.749989171
Il10	5 out of 13	8.75334393
A_52_P672076	5 out of 13	8.760508197
Sycp2	5 out of 13	8.775875659
Cpeb4	4 out of 13	8.786793637
Abhd10	5 out of 13	8.803796605
Msn	5 out of 13	8.814457141
Gzmc	5 out of 13	8.824834188
Ppp1r12b	8 out of 13	8.851524692
Dph5	6 out of 13	8.862328957
AK082454	5 out of 13	8.876885235
Tagln3	5 out of 13	8.888482772
Atp10d	4 out of 13	8.915451383
Gpbp1l1	5 out of 13	8.921984402
A_52_P1093579	4 out of 13	8.924239296
Igf2bp2	4 out of 13	8.934222686
Smcr8	5 out of 13	8.936306329
1300002K09Rik	4 out of 13	8.954321227
Evl	4 out of 13	8.977530534
Rpp38	5 out of 13	8.993233409
Rnf34	5 out of 13	9.003263114
Rnf4	5 out of 13	9.012161119
Fzd4	5 out of 13	9.017089594
Bak1	4 out of 13	9.020041582
Phf16	4 out of 13	9.0219016
E130102H24Rik	4 out of 13	9.037307496
Sco1	6 out of 13	9.044199808
Tmem51	4 out of 13	9.052965649
Vkorc1l1	7 out of 13	9.059316348
Csnk1a1	5 out of 13	9.06481162
Ftsj3	5 out of 13	9.074540225
Sepw1	4 out of 13	9.076573722
Icam4	6 out of 13	9.079613683
Dock8	5 out of 13	9.092647055
Dhrs9	4 out of 13	9.11545276
Mm.315454	5 out of 13	9.118503329
701953	4 out of 13	9.129211082
Spem1	6 out of 13	9.129252406
Cd8a	4 out of 13	9.137866612
Kcnk5	6 out of 13	9.14218649
Myst3	6 out of 13	9.15700194
Taf7	5 out of 13	9.186046667
2310039H08Rik	7 out of 13	9.188008094
Camkk2	6 out of 13	9.19785939
Epc2	5 out of 13	9.216241163
Epb4.1l5	6 out of 13	9.228493246
P2ry2	4 out of 13	9.236562272
Ampd1	5 out of 13	9.252921016
Slpi	4 out of 13	9.266346605
Tirap	6 out of 13	9.282681936
Carhsp1	4 out of 13	9.319699988
Lsp1	4 out of 13	9.321347068
Smek2	7 out of 13	9.335589804
Gm9758	4 out of 13	9.351530207
Rnf122	5 out of 13	9.375535409
Upf2	4 out of 13	9.382326536
Lcp2	8 out of 13	9.383223178
Chka	5 out of 13	9.390168962
ACIN1	4 out of 13	9.394090247
Noxo1	4 out of 13	9.412984578
Ddhd1	6 out of 13	9.41377199
Ebi3	6 out of 13	9.415680585
Klk1	5 out of 13	9.417104588
Zcchc6	9 out of 13	9.429925325
Frmd4a	5 out of 13	9.438012052
Ttl	6 out of 13	9.447803361
Stat4	4 out of 13	9.454484609
Cpne3	5 out of 13	9.456865851
UBE3C	6 out of 13	9.475020989
Pip4k2b	6 out of 13	9.478031884
Fam13b	8 out of 13	9.481946446
Golga1	6 out of 13	9.482358274
A430005L14Rik	5 out of 13	9.494285892
Rab11fip1	5 out of 13	9.509015805
Fgf23	5 out of 13	9.514964418
Runx3	4 out of 13	9.520010137
Trim29	4 out of 13	9.524799212
Bhlhe22	5 out of 13	9.530941916
Hif1a	6 out of 13	9.535634122
Syt15	4 out of 13	9.556680004
Iqce	6 out of 13	9.571107009
1810032O08Rik	4 out of 13	9.583924659
Gnl1	6 out of 13	9.596001463
IARS	4 out of 13	9.599955595
E2f3	7 out of 13	9.601678815
Phf6	6 out of 13	9.609326929
Gosr2	5 out of 13	9.612919075
Kazn	5 out of 13	9.629072653
Klrb1f	5 out of 13	9.639526366
Cycs	5 out of 13	9.645541528
Ier5	5 out of 13	9.654140259
Ada	5 out of 13	9.657325717
Rell1	5 out of 13	9.661517423
Ppargc1a	5 out of 13	9.66554622
Med13	8 out of 13	9.703541415
Zfp217	4 out of 13	9.709251178
Zmynd17	5 out of 13	9.709329834
Atp8b1	7 out of 13	9.72957427
Sgms2	5 out of 13	9.738566241
Ppp2r2a	6 out of 13	9.750317745
Pgf	5 out of 13	9.753962367
LOC696146	4 out of 13	9.756703265
Mm.372662	5 out of 13	9.763329807
Irf8	5 out of 13	9.772752586
ENSMUSG00000046898	4 out of 13	9.787542337
Noc4l	5 out of 13	9.812592163
Ifnar1	7 out of 13	9.817092345
Tiparp	4 out of 13	9.827474358
Cd72	4 out of 13	9.827482224
Gypc	5 out of 13	9.827496143
G3bp2	7 out of 13	9.837775396
H2-M10.2	4 out of 13	9.860421839
Lrrc63	6 out of 13	9.871441327
Socs2	6 out of 13	9.888335758
Lst1	11 out of 13	9.902530141
SFRS4	4 out of 13	9.928189768
Glrx	4 out of 13	9.933304699
Plk3	4 out of 13	9.942573719
Ythdc2	8 out of 13	9.943871282
A_52_P1181142	4 out of 13	9.944499331
Csnk2a2	7 out of 13	9.954028387
A_52_P885203	4 out of 13	9.954106526
Fanca	4 out of 13	9.964861543
Sema6b	4 out of 13	9.967040022
Erbb3	5 out of 13	9.967985613
Rhoc	4 out of 13	9.971721913
Irak2	5 out of 13	10.00114494
Adamts3	5 out of 13	10.00848742
Xrn2	4 out of 13	10.02009242
Tmem184b	5 out of 13	10.03549699
H2-M2	4 out of 13	10.04855454
Hp1bp3	4 out of 13	10.05567049
Il18r1	4 out of 13	10.06580741
Chd1	5 out of 13	10.0731757
Lhfpl2	4 out of 13	10.08911249
LOC711448	4 out of 13	10.0933494
Cnot4	6 out of 13	10.15812867
LOC714841	4 out of 13	10.15941973
Taok3	4 out of 13	10.17023857
Cds1	6 out of 13	10.1715444
Tlk1	6 out of 13	10.19262197
Dnm3os	5 out of 13	10.2074079
Htt	8 out of 13	10.21083534
Cdkn2d	7 out of 13	10.21694732
Gckr	8 out of 13	10.22376395
Rrp12	6 out of 13	10.22658087
Arl5b	5 out of 13	10.22700173
Hist2h3c1	4 out of 13	10.23947055
LOC695662	4 out of 13	10.24446103
Ikbke	5 out of 13	10.25167484
SMAD4	4 out of 13	10.2639777
Dync1h1	5 out of 13	10.26802652
B3gnt2	5 out of 13	10.27165352
LOC706004	4 out of 13	10.27842702
Ncf2	6 out of 13	10.28874951
Rcan1	6 out of 13	10.29672827
3110001I22Rik	4 out of 13	10.30999435
Fn1	7 out of 13	10.3133699
Rbfox2	5 out of 13	10.31948301
Bai1	5 out of 13	10.32640702
Birc2	4 out of 13	10.35383252
Itpka	5 out of 13	10.38251226
Riok3	6 out of 13	10.39454513
Cd33	4 out of 13	10.43054872
Ly6c2	4 out of 13	10.44893679
Mrpl30	4 out of 13	10.45948857
Klra17	5 out of 13	10.46549309
Lysmd2	5 out of 13	10.46607336
Efhb	5 out of 13	10.47487488
NEK9	4 out of 13	10.47723014
MDM4	5 out of 13	10.4820308
Lrrfip1	7 out of 13	10.4849183
Tmed5	5 out of 13	10.49719379
Cpsf2	6 out of 13	10.50017704
Zfp281	5 out of 13	10.50338021
Fgf9	5 out of 13	10.52646361
Naip5	5 out of 13	10.56022971
Setd8	7 out of 13	10.59623631
Tceb3	6 out of 13	10.60177047
Ccdc50	6 out of 13	10.63447258
D17Wsu92e	6 out of 13	10.6566131
Frmd5	4 out of 13	10.66677559
RDH11	4 out of 13	10.67312422
Mark3	6 out of 13	10.68180211
Dbnl	5 out of 13	10.6999183
Mm.288471	5 out of 13	10.70083156
Stk4	4 out of 13	10.71001624
Rhoj	6 out of 13	10.72260135
HERC4	4 out of 13	10.72405431
Cenpe	5 out of 13	10.72554759
RNF38	4 out of 13	10.75480944
Mmp3	4 out of 13	10.76010477
LOC708892	4 out of 13	10.77236228
Fam82a2	5 out of 13	10.78082815
Ids	7 out of 13	10.79642965
Rbm33	5 out of 13	10.80370552
Ogfrl1	7 out of 13	10.80779611
TMEM85	4 out of 13	10.81056545
Sdc3	5 out of 13	10.81674546
Ptprc	8 out of 13	10.81703802
Ccdc90a	5 out of 13	10.82341239
A_52_P57582	5 out of 13	10.83407222
Mycbp2	10 out of 13	10.84860789
Pfkp	5 out of 13	10.85712876
Cdkl3	5 out of 13	10.87056078
Pkd2	7 out of 13	10.93273674
Igsf6	7 out of 13	10.93515304
Itga5	5 out of 13	10.96166883
Cblb	6 out of 13	11.00318629
Scin	4 out of 13	11.01058849
Amigo3	5 out of 13	11.01307987
Abcb1b	4 out of 13	11.03219916
Ptch2	5 out of 13	11.04058732
XM_486437	4 out of 13	11.04430587
Kmo	5 out of 13	11.05381394
Telo2	4 out of 13	11.08199448
Cpe	5 out of 13	11.08261874
Dennd1b	6 out of 13	11.08666247
Fam54a	5 out of 13	11.10295414
Scml4	5 out of 13	11.11894514
Rras2	7 out of 13	11.17118626
Snx2	5 out of 13	11.1779438
Dse	5 out of 13	11.22252709
LOC705541	4 out of 13	11.23816619
H60a	5 out of 13	11.27228202
Gsr	6 out of 13	11.31810797
Gzmd	4 out of 13	11.3223411
Brd2	8 out of 13	11.32602301
Lipg	4 out of 13	11.33005387
A_52_P446724	4 out of 13	11.33175269
Sowahc	6 out of 13	11.3347111
Max	6 out of 13	11.33518845
Dcbld1	6 out of 13	11.33711877
9930023K05Rik	5 out of 13	11.35146804
Tle3	7 out of 13	11.40316104
Mapk6	5 out of 13	11.40998448
S100a14	5 out of 13	11.41048087
Snx18	6 out of 13	11.42612658
Filip1	5 out of 13	11.44368863
C3	4 out of 13	11.44715765
Ptgir	6 out of 13	11.46244184
APBB2	4 out of 13	11.48748512
4933411K20Rik	6 out of 13	11.50072352
H2-K1	5 out of 13	11.51324375
Rbbp6	9 out of 13	11.51768873
Rars	6 out of 13	11.51851299
Dtx4	5 out of 13	11.55220839
Cd38	4 out of 13	11.55651585
Kdm2b	5 out of 13	11.56902393
Mphosph8	7 out of 13	11.59277358
Tnip3	5 out of 13	11.59425397
Spred1	5 out of 13	11.61838187
C330006D17Rik	5 out of 13	11.62579714
Proz	4 out of 13	11.62615652
SLC30A5	4 out of 13	11.62759944
Slc7a5	5 out of 13	11.63404601
Lpxn	8 out of 13	11.63535356
Arhgap26	5 out of 13	11.63631212
Acot9	6 out of 13	11.67950686
Lpcat2	4 out of 13	11.69023366
ENSMUSG00000071105	4 out of 13	11.70179892
NARG1L	5 out of 13	11.71161095
Papd5	4 out of 13	11.72501065
Gtpbp2	4 out of 13	11.73161597
Tmem173	6 out of 13	11.73675506
Lypd8	6 out of 13	11.74396423
LOC712258	5 out of 13	11.7666716
A_52_P457376	4 out of 13	11.77381225
Myo5c	5 out of 13	11.79157982
Vps37b	7 out of 13	11.8076485
Mm.208183	5 out of 13	11.81641346
Arg2	6 out of 13	11.82862768
Pxk	8 out of 13	11.84856107
Pik3r5	9 out of 13	11.85481114
Pmepa1	7 out of 13	11.87093248
Fstl1	9 out of 13	11.89441208
A_52_P462669	5 out of 13	11.89473947
Sgcb	6 out of 13	11.8951163
Tmem67	5 out of 13	11.90807891
Tgfbi	4 out of 13	11.91459463
Tgs1	7 out of 13	11.92545753
Raph1	4 out of 13	11.94706997
LOC716934	4 out of 13	11.96516549
Cnn3	6 out of 13	11.97366387
Clec2d	5 out of 13	11.97764702
Casp7	6 out of 13	12.01119592
Klk1b3	4 out of 13	12.02388493
Lipe	5 out of 13	12.04897113
Ap2b1	6 out of 13	12.05915056
Mm.376472	4 out of 13	12.0636528
Foxk1	4 out of 13	12.07519951
Smpdl3b	5 out of 13	12.07707906
Plcl2	4 out of 13	12.12981974
Fam49b	8 out of 13	12.13060282
6-Mar	5 out of 13	12.13670272
Tnfsf14	4 out of 13	12.1445295
Ly6c1	4 out of 13	12.17371907
Mm.295311	4 out of 13	12.17589593
Epas1	7 out of 13	12.18229336
Tenm3	4 out of 13	12.18310887
Nup50	6 out of 13	12.18670354
F11	5 out of 13	12.19020516
Rap2c	5 out of 13	12.19700225
Tox4	6 out of 13	12.24133645
Ifna9	4 out of 13	12.27071662
LOC696654	5 out of 13	12.31044375
4930555G01Rik	5 out of 13	12.31146392
Prkcq	5 out of 13	12.32481851
Gatad1	4 out of 13	12.32864174
Ifnar2	8 out of 13	12.35846116
Gadd45a	5 out of 13	12.38583276
Cdk5r1	6 out of 13	12.39867446
P2ry14	5 out of 13	12.39940676
Apaf1	6 out of 13	12.40647078
4933437F05Rik	6 out of 13	12.42643804
Bcl10	6 out of 13	12.43683912
Ept1	6 out of 13	12.49793692
Kdm6b	8 out of 13	12.52956587
Keap1	6 out of 13	12.55391805
Bcr	7 out of 13	12.56832815
Pign	6 out of 13	12.5685213
Fndc3b	6 out of 13	12.57015331
Tmem248	7 out of 13	12.57976539
Il20rb	5 out of 13	12.59576306
Phip	7 out of 13	12.59719071
XM_621050	4 out of 13	12.59859473
Zcchc11	6 out of 13	12.59908349
Urb1	6 out of 13	12.62449747
Itk	5 out of 13	12.63143575
Bicd2	7 out of 13	12.63170326
Kbtbd2	5 out of 13	12.65135126
Gm5499	4 out of 13	12.68378936
Psme1	5 out of 13	12.69615189
Mm.382829	5 out of 13	12.70102882
ARAP2	4 out of 13	12.7245737
Mllt4	5 out of 13	12.73407213
Dgke	5 out of 13	12.74452648
Steap1	5 out of 13	12.74660457
Eomes	4 out of 13	12.76103273
Gzma	4 out of 13	12.78371233
Myt1l	5 out of 13	12.79887849
A330021E22Rik	5 out of 13	12.82035738
Ppp1r14d	6 out of 13	12.82389885
Fam69a	7 out of 13	12.84787473
Vmp1	5 out of 13	12.85057781
5730416F02Rik	4 out of 13	12.85206056
Lpar1	7 out of 13	12.86477081
Tbrg1	6 out of 13	12.86489311
6330407A03Rik	5 out of 13	12.87937376
Trmt61a	5 out of 13	12.88091683
Mbd2	6 out of 13	12.88539634
Ap3m2	5 out of 13	12.88761883
Etf1	6 out of 13	12.89864443
Il17ra	4 out of 13	12.89967145
Cars	6 out of 13	12.90126042
Aif1	6 out of 13	12.90888294
AI662270	4 out of 13	12.92594526
Ddx21	5 out of 13	12.93343625
Dcun1d3	6 out of 13	12.9457966
Lmo1	6 out of 13	12.99284253
Lyn	5 out of 13	13.01485412
Slc7a1	5 out of 13	13.01753934
Gm4759	4 out of 13	13.02469235
PODXL	5 out of 13	13.04952151
Tacstd2	4 out of 13	13.05350148
Rufy2	4 out of 13	13.06685876
Lag3	5 out of 13	13.08977494
Rela	6 out of 13	13.10073108
Zfp800	8 out of 13	13.10533912
Col2a1	7 out of 13	13.10687695
Tsr1	7 out of 13	13.10798536
Cbln1	5 out of 13	13.11004519
703765	4 out of 13	13.15598507
Mctp2	8 out of 13	13.16229263
Rab22a	7 out of 13	13.17416611
Rnf149	5 out of 13	13.18347923
C030046E11Rik	6 out of 13	13.20726708
Pkib	8 out of 13	13.20906867
Mfsd2a	4 out of 13	13.21509791
Pde4b	5 out of 13	13.23531108
Fam123b	6 out of 13	13.23658578
Rhoh	4 out of 13	13.23862586
Hn1l	5 out of 13	13.24837007
Adam8	5 out of 13	13.25015786
4932415M13Rik	4 out of 13	13.27064744
Pdpn	5 out of 13	13.27174222
Serpina3j	4 out of 13	13.30186554
Idnk	6 out of 13	13.31793869
LOC700954	5 out of 13	13.3198798
AK078537	5 out of 13	13.32594496
FYN	5 out of 13	13.33143008
A_51_P241715	5 out of 13	13.33268767
H2-Q8	4 out of 13	13.33929332
Rnf139	6 out of 13	13.34352933
Stard3	6 out of 13	13.34357643
Nav3	6 out of 13	13.34999113
Cd244	4 out of 13	13.35205982
Ehf	6 out of 13	13.35786802
Ugcg	7 out of 13	13.35840041
Sgk3	6 out of 13	13.39653901
Upp1	5 out of 13	13.43163416
DDAH1	4 out of 13	13.4517549
Inhbb	5 out of 13	13.45577907
Pi4k2b	6 out of 13	13.46508857
C230081A13Rik	4 out of 13	13.46838881
Cyp4f18	4 out of 13	13.46976593
Nfkbib	7 out of 13	13.48973439
Il21r	5 out of 13	13.52362327
Kpna4	7 out of 13	13.52760464
TBC1D9	4 out of 13	13.52825812
3100002H09Rik	5 out of 13	13.5750036
Gpr88	5 out of 13	13.5806245
Adora2a	6 out of 13	13.58100557
Dnajb1	5 out of 13	13.62045578
1700066C05Rik	4 out of 13	13.62211009
Inmt	5 out of 13	13.63497232
A_52_P182118	5 out of 13	13.64748602
Crk	6 out of 13	13.64865843
Mm.266431	5 out of 13	13.65087268
Duoxa2	5 out of 13	13.65371602
Ccnj	4 out of 13	13.67722568
Spic	4 out of 13	13.6829497
Ly6d	4 out of 13	13.75151293
Homer1	7 out of 13	13.75336159
Fyb	6 out of 13	13.7549362
Ubr4	6 out of 13	13.75636345
Fam111a	4 out of 13	13.78761114
Hivep1	5 out of 13	13.79386513
Slc7a2	5 out of 13	13.81753101
Pde10a	7 out of 13	13.82155874
A_52_P1029186	6 out of 13	13.82615601
Olfr170	6 out of 13	13.84189542
Gclc	5 out of 13	13.87829574
Stx3	7 out of 13	13.88075447
Reg3g	5 out of 13	13.90839231
Samd4	4 out of 13	13.94110137
A_52_P95150	4 out of 13	13.96208294
Scrg1	5 out of 13	13.982371
Arl4c	6 out of 13	13.98588817
Hand2	5 out of 13	14.00998679
Pilrb1	5 out of 13	14.01275377
Picalm	7 out of 13	14.04330109
Col9a3	7 out of 13	14.07440096
Ctrl	6 out of 13	14.07687445
Sh3pxd2b	6 out of 13	14.08257957
Ube2d3	8 out of 13	14.08708233
Hcrtr1	4 out of 13	14.09392753
Snx30	6 out of 13	14.09714336
Arntl	7 out of 13	14.13677118
Sema4d	5 out of 13	14.13782006
Fbxo42	7 out of 13	14.1615898
Fzd5	6 out of 13	14.19342119
Lypd6b	6 out of 13	14.19807402
MAML2	6 out of 13	14.20039083
Tgif1	7 out of 13	14.21973626
Sult6b1	4 out of 13	14.23305117
AK034974	5 out of 13	14.26504964
Cdv3	7 out of 13	14.28074022
Ino80	6 out of 13	14.28741306
Hk3	5 out of 13	14.29451995
Errfi1	4 out of 13	14.29947228
Eif1a	5 out of 13	14.3288443
Zfp26	6 out of 13	14.34878243
Ccr1	5 out of 13	14.34971215
Ptk2b	5 out of 13	14.35549237
Mocos	5 out of 13	14.37705151
Sntb2	8 out of 13	14.38106027
Cecr2	6 out of 13	14.38124311
Herc3	6 out of 13	14.40079266
Ttc17	6 out of 13	14.40458949
Ifitm2	6 out of 13	14.4058559
Il4ra	6 out of 13	14.40621021
Mcl1	6 out of 13	14.41285732
Naip2	5 out of 13	14.4765288
Mcpt8	4 out of 13	14.48688107
DCP1A	5 out of 13	14.52612442
Spty2d1	6 out of 13	14.53374953
MARVELD2	6 out of 13	14.5481323
B4galt5	6 out of 13	14.54838228
Bhlhe40	6 out of 13	14.54859294
Ube2f	8 out of 13	14.54905684
4930564C03Rik	5 out of 13	14.55389504
Tmem229b	6 out of 13	14.5606333
Setdb2	6 out of 13	14.59728004
Tlr7	4 out of 13	14.6102165
Apof	6 out of 13	14.61406383
Phc2	6 out of 13	14.64001528
Bcl11a	5 out of 13	14.67062057
Rhbdl3	8 out of 13	14.71006161
TECTA	4 out of 13	14.79385845
Rassf6	5 out of 13	14.8073553
Il18rap	4 out of 13	14.83972602
Ablim1	5 out of 13	14.84681918
A230046K03Rik	7 out of 13	14.91091529
Lhx6	5 out of 13	14.91255536
Fgf8	6 out of 13	14.91557222
Tcp10c	6 out of 13	14.92054594
Vav1	4 out of 13	14.92567931
Hcls1	4 out of 13	14.93401563
A_52_P406216	5 out of 13	14.96324266
Agr2	4 out of 13	14.97937674
Sfn	7 out of 13	14.99526765
Spata5	7 out of 13	15.01174455
Pdss1	6 out of 13	15.04290886
Nedd9	5 out of 13	15.05288761
Sdad1	6 out of 13	15.10393974
Rhcg	5 out of 13	15.10760684
MYOF	4 out of 13	15.12290493
Cd177	4 out of 13	15.12485957
Tuba3a	5 out of 13	15.12545953
Trim26	5 out of 13	15.1269829
