"This RNA Expression meta-signature was derived from Illumina's BaseSpace Correlation Engine Meta-Analysis app. The analysis aggregated 15 Biosets for SARS day4 post-infection vs control Lung tissue experiments from twelve independent studies (GSE23955, GSE36969, GSE40824, GSE40827, GSE49262, GSE50000, GSE50878, GSE51386, GSE51387, GSE64660, GSE64661, GSE68820) and four strains (SARS-CoV GZ02, SARS-CoV HC-SZ-6103, SARS-CoV Urbani, SARS-CoV MA15). For more go to https://github.com/BioinfoSolutions/Coronavirus_metadata."		
"The export table from the Meta-Analysis was transformed in the following ways to define this SARS-CoV day4 post-infection lung meta-signature. The bioset-specific gene scores were modified with fold change directionality, then the signed bioset-specific gene scores were averaged for each gene across all biosets for a signed overall score. The genes and scores were then imported using the Fold Change (+/- mode) option to use the directional values and rank."		
		
Gene	Specificity	Score Ave
Zmynd11	10 out of 15	-10.487789
Cxx1c	7 out of 15	-10.49862408
ITGB1BP2	7 out of 15	-10.49880709
Scrn1	9 out of 15	-10.5017879
1110059E24Rik	10 out of 15	-10.50376811
Cox6b2	7 out of 15	-10.51390669
Slc44a3	8 out of 15	-10.52018501
Rbfox3	7 out of 15	-10.52457753
Enkur	7 out of 15	-10.52608901
Fam63b	7 out of 15	-10.53561506
Bri3	8 out of 15	-10.5395956
Pnpla8	9 out of 15	-10.54067466
Myo1d	9 out of 15	-10.54459252
Thnsl2	8 out of 15	-10.54485503
Cyld	11 out of 15	-10.55232446
Usp34	10 out of 15	-10.55351748
Clpb	10 out of 15	-10.55534893
Degs2	7 out of 15	-10.5721239
Zfp667	10 out of 15	-10.57936983
Bend5	10 out of 15	-10.58265751
Mm.455203	8 out of 15	-10.58340262
Rarb	10 out of 15	-10.58933164
Rmnd5a	13 out of 15	-10.5993282
Cdkl2	8 out of 15	-10.60870126
A_52_P175748	8 out of 15	-10.61376663
Slc22a5	10 out of 15	-10.61588147
Snx29	7 out of 15	-10.62313023
Hoxb2	7 out of 15	-10.62984529
Leng8	8 out of 15	-10.6349246
Map3k2	8 out of 15	-10.63809146
Ccndbp1	8 out of 15	-10.64261744
Pla2g16	7 out of 15	-10.64407286
Lypd6	9 out of 15	-10.64704872
Nkain1	7 out of 15	-10.66416831
Gfra1	8 out of 15	-10.66468588
Rhbdd2	9 out of 15	-10.66582351
Jmy	7 out of 15	-10.67935613
Epha7	8 out of 15	-10.68730928
TP53INP2	10 out of 15	-10.68752933
5830433M19Rik	8 out of 15	-10.69231893
Klf5	8 out of 15	-10.70805462
Tet3	14 out of 15	-10.71141567
Hmgb1	9 out of 15	-10.71960298
Prpf39	9 out of 15	-10.72395283
Fcho2	10 out of 15	-10.72787777
DRAM	10 out of 15	-10.72875121
4933407H18Rik	10 out of 15	-10.76114771
Atp5sl	9 out of 15	-10.76819086
Akr1c19	7 out of 15	-10.77714757
Parp4	8 out of 15	-10.77765594
Spa17	7 out of 15	-10.78458005
A_52_P30803	7 out of 15	-10.78951404
E230008O15Rik	9 out of 15	-10.79119629
Etv1	7 out of 15	-10.79419775
Ccdc141	8 out of 15	-10.79650571
AK086857	9 out of 15	-10.79777599
BB283564	8 out of 15	-10.79841258
LOC702530	8 out of 15	-10.79899867
Mm.200770	8 out of 15	-10.79998848
A430107O13Rik	9 out of 15	-10.81286023
Slit3	7 out of 15	-10.81996925
329302	7 out of 15	-10.82065008
Gpr125	8 out of 15	-10.82323638
Sgsm1	8 out of 15	-10.82707797
Purg	8 out of 15	-10.83576223
Akap14	7 out of 15	-10.83771378
Pla2r1	7 out of 15	-10.83848201
Lrguk	7 out of 15	-10.83874881
UQCR	7 out of 15	-10.84407597
ENSMUSG00000071331	7 out of 15	-10.85310078
AK031889	8 out of 15	-10.8668506
Zyg11b	8 out of 15	-10.86856611
Meox1	8 out of 15	-10.87548652
Epb4.1l4b	8 out of 15	-10.87867858
Zfp945	7 out of 15	-10.88822409
Sult2b1	7 out of 15	-10.89117744
Dock6	7 out of 15	-10.89665376
Vamp5	8 out of 15	-10.90554564
Tsc2	8 out of 15	-10.92286727
LOC717889	7 out of 15	-10.92352538
A_52_P52311	9 out of 15	-10.92906686
Slc7a4	9 out of 15	-10.94958151
Zfp287	9 out of 15	-10.95267617
LOC574313	9 out of 15	-10.96719
Snx33	7 out of 15	-10.99413882
Kctd1	9 out of 15	-11.01238865
LOC717996	13 out of 15	-11.02134241
Hnrnpul2	12 out of 15	-11.03114622
Slc25a27	7 out of 15	-11.04082776
Sema6d	9 out of 15	-11.05145763
Cfl2	10 out of 15	-11.05654483
Epc1	8 out of 15	-11.06745478
LOC708660	7 out of 15	-11.06756445
Fam181b	7 out of 15	-11.08851716
6430590A07Rik	9 out of 15	-11.09067129
Tjp1	11 out of 15	-11.09455031
Pard3	11 out of 15	-11.09488397
Ctnnal1	8 out of 15	-11.10275918
Sirt5	8 out of 15	-11.10400469
9230110I02Rik	7 out of 15	-11.10465446
Fbxo21	8 out of 15	-11.10467121
Pabpn1	8 out of 15	-11.10547224
Rasgrp2	8 out of 15	-11.11782435
1500026H17Rik	8 out of 15	-11.13572962
Rpl22	8 out of 15	-11.13736153
Tymp	7 out of 15	-11.14893658
Cobll1	10 out of 15	-11.14988675
BC017647	12 out of 15	-11.15100518
4833420G17Rik	9 out of 15	-11.15201049
Fam162a	8 out of 15	-11.15510071
Neo1	9 out of 15	-11.15716863
Aplp2	11 out of 15	-11.16219219
Pcf11	8 out of 15	-11.18871923
A_52_P626329	8 out of 15	-11.19654264
AK085633	7 out of 15	-11.19933922
Mm.209583	8 out of 15	-11.20193629
Tm7sf2	9 out of 15	-11.20526561
Osbpl5	8 out of 15	-11.20867284
Acvr2b	7 out of 15	-11.21149365
Numa1	9 out of 15	-11.23034806
Zfp119a	8 out of 15	-11.23096869
Tln2	7 out of 15	-11.235677
Snrnp70	8 out of 15	-11.24241443
Thsd4	9 out of 15	-11.24492804
Spint2	7 out of 15	-11.25704458
2210016H18Rik	9 out of 15	-11.25763724
Slco2b1	8 out of 15	-11.25999972
Il17d	7 out of 15	-11.26295799
Arid2	9 out of 15	-11.2656019
Pcdh9	8 out of 15	-11.27499124
LOC716508	10 out of 15	-11.28114382
Ager	7 out of 15	-11.28993691
LOC704014	11 out of 15	-11.30367319
Hnrnph3	10 out of 15	-11.31912003
Wdr45	7 out of 15	-11.31965334
MYCN	8 out of 15	-11.32006078
Ikbkg	8 out of 15	-11.32419296
Ddx5	9 out of 15	-11.32519053
Mfsd4	7 out of 15	-11.33282158
1700123K08Rik	7 out of 15	-11.34257225
Kcnj15	8 out of 15	-11.34529518
1700020I14Rik	7 out of 15	-11.34947843
Ak3	9 out of 15	-11.3526711
Bclaf1	11 out of 15	-11.35492009
Ptpn4	10 out of 15	-11.356467
E130104P22Rik	8 out of 15	-11.36304799
Arid3b	8 out of 15	-11.37327942
Txlng	11 out of 15	-11.3843717
4930538K18Rik	7 out of 15	-11.38723482
BC024137	7 out of 15	-11.39993092
Rad51l3	10 out of 15	-11.41100263
Snx21	7 out of 15	-11.41760765
Akap9	11 out of 15	-11.42180099
Sesn1	9 out of 15	-11.42361989
Atrx	9 out of 15	-11.42747535
Apc	8 out of 15	-11.42767019
Zfp826	8 out of 15	-11.43482488
1110001J03Rik	9 out of 15	-11.44107834
Itk	7 out of 15	-11.44687758
Ric3	7 out of 15	-11.44862355
Qser1	9 out of 15	-11.45532383
A_52_P419879	8 out of 15	-11.47044119
A_52_P342015	7 out of 15	-11.47876487
FOXO1	11 out of 15	-11.48520501
Plac9	8 out of 15	-11.48558766
0610030E20Rik	9 out of 15	-11.48920251
AK030462	8 out of 15	-11.4897012
Srsf5	11 out of 15	-11.49501475
Echdc3	7 out of 15	-11.50260698
Pptc7	12 out of 15	-11.50375717
Tmem159	7 out of 15	-11.50445693
Gse1	9 out of 15	-11.51762741
Pbxip1	8 out of 15	-11.52276861
LOC699793	8 out of 15	-11.55025831
FHL1	10 out of 15	-11.55221737
Eml6	7 out of 15	-11.5595061
LOC721865	8 out of 15	-11.56079599
Nisch	9 out of 15	-11.56124655
Proser1	9 out of 15	-11.56767438
Fzd2	7 out of 15	-11.57254854
Ssr1	12 out of 15	-11.57349616
2010003O02Rik	8 out of 15	-11.5783177
Rbm39	10 out of 15	-11.57951061
AGAP1	7 out of 15	-11.59626073
Plcb1	10 out of 15	-11.60026911
LOC703821	10 out of 15	-11.60336898
Ptprd	7 out of 15	-11.60389154
Gata2	9 out of 15	-11.62887693
Vcl	10 out of 15	-11.65912272
Ggcx	9 out of 15	-11.66659054
Mal2	9 out of 15	-11.69433658
Rasl12	9 out of 15	-11.70258936
2700089E24Rik	8 out of 15	-11.70259544
Art3	7 out of 15	-11.70266395
Alas1	8 out of 15	-11.70767148
Anapc13	8 out of 15	-11.73230199
Huwe1	10 out of 15	-11.73685499
9130230L23Rik	7 out of 15	-11.7418316
C130002M15Rik	8 out of 15	-11.7468808
E130102H24Rik	8 out of 15	-11.75660719
Erlec1	12 out of 15	-11.76779298
Endov	7 out of 15	-11.77386662
Krba1	9 out of 15	-11.77759308
Kank3	7 out of 15	-11.77827241
Snx13	8 out of 15	-11.78121847
Camk2a	7 out of 15	-11.78557532
IQSEC1	9 out of 15	-11.79793281
Terf2ip	10 out of 15	-11.80205345
A_52_P256421	7 out of 15	-11.81504365
Pla2g2c	7 out of 15	-11.82092576
Cwf19l2	9 out of 15	-11.83939406
Prps2	9 out of 15	-11.84415438
1300014I06Rik	8 out of 15	-11.84675744
Syt7	7 out of 15	-11.84959993
Ttc36	7 out of 15	-11.85068674
Fat3	7 out of 15	-11.86611053
Spred2	9 out of 15	-11.87169215
Chst1	7 out of 15	-11.88011245
Mm.296453	8 out of 15	-11.88296047
Ephx3	7 out of 15	-11.88369568
Mpp5	10 out of 15	-11.89229913
Ly6g6d	9 out of 15	-11.91555272
Trpm4	8 out of 15	-11.91843484
Rtn4rl1	9 out of 15	-11.92401553
Lmo2	7 out of 15	-11.92949266
Kdm6a	11 out of 15	-11.93074317
Usp33	10 out of 15	-11.93180498
Xpc	10 out of 15	-11.93925753
LOC710124	10 out of 15	-11.9451513
Il11ra1	8 out of 15	-11.9463702
Notch3	8 out of 15	-11.94706666
Gprc6a	7 out of 15	-11.95026023
Acsl1	9 out of 15	-11.95179322
Dennd5b	11 out of 15	-11.96265744
Lpin2	10 out of 15	-11.98017915
LOC721436	8 out of 15	-11.98211379
Myl12b	8 out of 15	-11.9829056
Gle1	12 out of 15	-12.00044611
Ccdc81	8 out of 15	-12.00275284
Wwc1	11 out of 15	-12.00817117
ENSMUSG00000053353	7 out of 15	-12.01020257
Fzd6	8 out of 15	-12.02402622
Tbc1d4	8 out of 15	-12.03006683
Mob3b	8 out of 15	-12.03802901
Ulk2	12 out of 15	-12.04099975
LOC721173	7 out of 15	-12.04130337
Pir	8 out of 15	-12.04250101
Trim41	8 out of 15	-12.04430123
Pcsk6	8 out of 15	-12.04793169
Agrn	8 out of 15	-12.05591488
WDR6	8 out of 15	-12.05757928
Gm4013	7 out of 15	-12.06107664
Gnas	8 out of 15	-12.06339
Fez1	7 out of 15	-12.06531899
Cbr1	8 out of 15	-12.06859876
Ppp2r2b	8 out of 15	-12.06934039
5430411C19Rik	7 out of 15	-12.07042773
8430431K14Rik	7 out of 15	-12.0760533
Ythdc1	10 out of 15	-12.07891903
AK028245	9 out of 15	-12.08343674
Kcnk7	10 out of 15	-12.09553472
Wfdc2	9 out of 15	-12.09934411
Plekhg5	8 out of 15	-12.10766924
6030487A22Rik	8 out of 15	-12.10776528
Camta1	8 out of 15	-12.11144629
Gstk1	8 out of 15	-12.12261452
Cyp2c44	7 out of 15	-12.12819839
Mm.133686	8 out of 15	-12.14176678
Pced1b	7 out of 15	-12.14443888
Armc3	8 out of 15	-12.17753187
Fam131a	8 out of 15	-12.18552912
Jun	10 out of 15	-12.19004631
Pstk	9 out of 15	-12.19084761
Paqr6	7 out of 15	-12.19178607
Vamp1	7 out of 15	-12.19553356
AK040606	8 out of 15	-12.19753273
Pnrc1	11 out of 15	-12.20007037
Meis1	9 out of 15	-12.22266845
Cxxc5	8 out of 15	-12.23492576
SORT1	10 out of 15	-12.24534253
Ttc12	10 out of 15	-12.25946751
Srebf1	8 out of 15	-12.26922111
Igf2	8 out of 15	-12.27108512
Vwa3b	7 out of 15	-12.27882591
Afap1l1	7 out of 15	-12.28071961
Arglu1	11 out of 15	-12.29051808
Fam84b	7 out of 15	-12.31605594
Mm.49211	8 out of 15	-12.31613463
Efna1	7 out of 15	-12.32373272
Hnrnpr	8 out of 15	-12.32914626
B230303O12Rik	7 out of 15	-12.34312184
436187	8 out of 15	-12.34910569
LOC665756	8 out of 15	-12.35541505
Pnpla2	8 out of 15	-12.37802552
D230025D16Rik	9 out of 15	-12.38193467
Gm20558	7 out of 15	-12.39427658
Fam47e	7 out of 15	-12.40116083
Map4k2	7 out of 15	-12.40294371
Flcn	9 out of 15	-12.40446513
Mast1	10 out of 15	-12.4049815
Phf17	10 out of 15	-12.40664945
Zfp329	11 out of 15	-12.45723027
Hoxa3	7 out of 15	-12.46596083
LOC718695	8 out of 15	-12.46699348
A_52_P748402	8 out of 15	-12.46903004
LOC714510	11 out of 15	-12.46962411
Tekt4	8 out of 15	-12.49580966
LOC703841	9 out of 15	-12.51032959
1700023L04Rik	8 out of 15	-12.51188172
Dcaf8	14 out of 15	-12.51272434
Sned1	7 out of 15	-12.51801094
Wdr33	11 out of 15	-12.53049412
Akap7	9 out of 15	-12.53364925
Stxbp5	12 out of 15	-12.53466866
Sncaip	9 out of 15	-12.53569723
Zfp871	9 out of 15	-12.53752879
Colq	7 out of 15	-12.54064925
E430014L09Rik	9 out of 15	-12.5409878
ZDHHC1	8 out of 15	-12.54526653
Rbbp4	11 out of 15	-12.54838809
Cav2	8 out of 15	-12.55528053
Zfp395	7 out of 15	-12.56866444
Pygm	7 out of 15	-12.57153828
Mid1ip1	7 out of 15	-12.57903692
Epb4.1l5	12 out of 15	-12.58350403
Fyco1	12 out of 15	-12.58456893
Slc31a1	9 out of 15	-12.58652861
Osbpl6	9 out of 15	-12.59235552
HOPX	9 out of 15	-12.60246516
Golga4	10 out of 15	-12.62207985
Endou	7 out of 15	-12.62862844
Krr1	10 out of 15	-12.6452999
DAAM2	9 out of 15	-12.64922503
Pebp1	9 out of 15	-12.66946952
Ttc18	7 out of 15	-12.67157857
CASC4	9 out of 15	-12.67902482
Sap18	12 out of 15	-12.69352042
Prrg1	10 out of 15	-12.69403549
Itm2b	7 out of 15	-12.69937021
Ifi27l1	7 out of 15	-12.70345097
Pcnx	12 out of 15	-12.71655539
Egflam	9 out of 15	-12.7209446
Slc25a36	9 out of 15	-12.72633485
Ivns1abp	9 out of 15	-12.73157084
Smyd3	8 out of 15	-12.73615391
Chd2	9 out of 15	-12.74123806
Cdkn1b	12 out of 15	-12.74893723
Map2k6	7 out of 15	-12.75509835
BEST3	7 out of 15	-12.75519545
Eps15	10 out of 15	-12.76383299
Alox5	11 out of 15	-12.77354829
Cdc26	11 out of 15	-12.77494238
Cnot10	9 out of 15	-12.77552102
Mib2	8 out of 15	-12.77646884
Wfikkn2	7 out of 15	-12.77776968
LOC707416	11 out of 15	-12.78151702
DACH1	9 out of 15	-12.78300036
Atxn2	7 out of 15	-12.79470917
Zfp398	10 out of 15	-12.79649154
Fech	10 out of 15	-12.80025345
Gimap6	8 out of 15	-12.80113483
Pon2	10 out of 15	-12.80245139
Fam36a	10 out of 15	-12.81681503
4930520O04Rik	10 out of 15	-12.82412373
Col4a3bp	10 out of 15	-12.84558927
Dcdc2a	7 out of 15	-12.84808583
Enpp1	8 out of 15	-12.85557644
Vdr	8 out of 15	-12.85759462
Rtkn	9 out of 15	-12.85832051
Mgea5	9 out of 15	-12.8601594
Mll3	10 out of 15	-12.86314826
Slc48a1	10 out of 15	-12.87120462
ITPR2	10 out of 15	-12.88519226
A_52_P103319	8 out of 15	-12.88953365
Rbmx	9 out of 15	-12.89084448
2810008D09Rik	7 out of 15	-12.89223135
Exoc3	11 out of 15	-12.89774591
Ndufb2	7 out of 15	-12.90247384
1700019L03Rik	9 out of 15	-12.90655454
Mmaa	10 out of 15	-12.90843936
Insr	9 out of 15	-12.91204828
PMP22	9 out of 15	-12.92756586
Sirt1	12 out of 15	-12.96315117
Prkg1	12 out of 15	-12.98536506
Ptprb	13 out of 15	-12.98614397
Ghr	9 out of 15	-12.98711699
Mia3	13 out of 15	-12.99768857
1110018J18Rik	9 out of 15	-12.99864087
Cd81	10 out of 15	-13.00353777
Tacc2	13 out of 15	-13.00931552
Dopey1	10 out of 15	-13.0100967
DXBay18	8 out of 15	-13.01542919
Ablim2	9 out of 15	-13.02240503
Mtmr12	9 out of 15	-13.02519634
Snx25	12 out of 15	-13.02586607
LOC708829	7 out of 15	-13.02605665
Aldh1a7	7 out of 15	-13.02687393
Eny2	12 out of 15	-13.03468599
A_52_P411667	8 out of 15	-13.03685424
Mtus1	8 out of 15	-13.04088039
Zfp773	8 out of 15	-13.05345463
Rbbp7	9 out of 15	-13.05386611
PCMTD2	8 out of 15	-13.05473766
Fhit	9 out of 15	-13.05697852
TNFRSF19	8 out of 15	-13.06395488
Sms	8 out of 15	-13.06559727
Tra2a	12 out of 15	-13.07243639
Kif1b	9 out of 15	-13.07478865
697454	9 out of 15	-13.07639363
1190003J15Rik	9 out of 15	-13.07854525
Itga9	10 out of 15	-13.07912973
Spef1	9 out of 15	-13.09036812
Mm.386977	7 out of 15	-13.09580263
Fdps	11 out of 15	-13.10450701
Prickle2	8 out of 15	-13.11394508
Lrrc4c	9 out of 15	-13.11620459
Lime1	9 out of 15	-13.11704532
Itsn1	10 out of 15	-13.12326564
Clk4	11 out of 15	-13.12967797
Exosc7	10 out of 15	-13.18535785
B230120H23Rik	11 out of 15	-13.19921047
Tmem178	8 out of 15	-13.20364646
2810013P06Rik	8 out of 15	-13.20798222
MYO6	10 out of 15	-13.21129837
Magix	9 out of 15	-13.21402015
Aff3	11 out of 15	-13.2163017
TEX15	8 out of 15	-13.22495346
Txndc16	8 out of 15	-13.24573255
2210408I21Rik	8 out of 15	-13.24865278
LOC721476	9 out of 15	-13.26081775
MYO5C	10 out of 15	-13.26169518
Spag6	10 out of 15	-13.26226453
A_52_P669485	10 out of 15	-13.26369207
Acbd7	9 out of 15	-13.29357324
Sft2d3	14 out of 15	-13.29411853
Rpl13a	9 out of 15	-13.29475384
Ptpn13	9 out of 15	-13.29510253
LOC702237	7 out of 15	-13.30397989
TP53BP2	9 out of 15	-13.32694074
Sybu	11 out of 15	-13.32725902
Letm2	7 out of 15	-13.3340742
Slc25a29	8 out of 15	-13.34033943
1810015C11Rik	7 out of 15	-13.35573705
XM_908122	8 out of 15	-13.36269159
Cd36	10 out of 15	-13.3629588
Csde1	11 out of 15	-13.36526892
Shh	9 out of 15	-13.37009821
Irx1	7 out of 15	-13.38234745
Fam183b	7 out of 15	-13.3837926
8030488J09Rik	8 out of 15	-13.39062796
Nap1l3	8 out of 15	-13.40034647
A_52_P597002	8 out of 15	-13.41193815
C230096K16Rik	9 out of 15	-13.41725903
Dnahc10	7 out of 15	-13.42361743
Gne	10 out of 15	-13.42484549
LOC703567	9 out of 15	-13.43098036
Tmem245	11 out of 15	-13.43557464
GLP1R	8 out of 15	-13.43671592
Sdha	10 out of 15	-13.44260988
Mm.120676	9 out of 15	-13.45319483
Ppap2a	7 out of 15	-13.45900727
Kdm3a	11 out of 15	-13.46229355
695792	7 out of 15	-13.47993929
Oxct1	9 out of 15	-13.48103875
Il16	9 out of 15	-13.48920083
Casd1	9 out of 15	-13.4916992
EHD4	11 out of 15	-13.49717378
Myo10	10 out of 15	-13.52435434
Pdp1	9 out of 15	-13.53694048
Reep5	11 out of 15	-13.54769297
Cyp2d9	9 out of 15	-13.5494821
Mllt3	12 out of 15	-13.56299727
Cyth3	7 out of 15	-13.56764009
Syngr1	7 out of 15	-13.5735248
Rapgef5	9 out of 15	-13.57718997
Kdsr	12 out of 15	-13.58328759
Gon4l	9 out of 15	-13.58886466
Ccbl1	8 out of 15	-13.62883073
Rbm4b	10 out of 15	-13.63491188
Fxr1	12 out of 15	-13.63710992
Cwc15	9 out of 15	-13.64626342
Fam184a	9 out of 15	-13.65199602
Bdnf	7 out of 15	-13.6522121
Tmem38a	8 out of 15	-13.68041476
Trim2	12 out of 15	-13.68092457
Pcdh19	9 out of 15	-13.68513087
Ankrd50	10 out of 15	-13.69635132
ENSMUSG00000048201	8 out of 15	-13.70546232
Myh10	9 out of 15	-13.72499811
AK031552	7 out of 15	-13.73601025
Sike1	11 out of 15	-13.73923971
Sppl3	9 out of 15	-13.76493393
Bdh2	10 out of 15	-13.77203889
1110017D15Rik	9 out of 15	-13.77912883
Ttc29	10 out of 15	-13.78103175
9930021J03Rik	13 out of 15	-13.78252984
5430416O09Rik	7 out of 15	-13.7836382
LOC711456	8 out of 15	-13.79576883
PDE7A	11 out of 15	-13.81081212
Tanc2	9 out of 15	-13.81310672
Tmem220	10 out of 15	-13.82009578
Mm.335582	8 out of 15	-13.82600917
Elovl1	8 out of 15	-13.82978237
Ptk2	10 out of 15	-13.84345378
Cbfa2t3	7 out of 15	-13.84820621
Dohh	9 out of 15	-13.8619729
LOC712585	8 out of 15	-13.8678692
Tmem212	7 out of 15	-13.87365909
Mid2	8 out of 15	-13.87421978
Epas1	10 out of 15	-13.89729702
Gm11744	8 out of 15	-13.89821881
Oaz2	9 out of 15	-13.90394951
Zfp383	9 out of 15	-13.90497074
Mm.387235	7 out of 15	-13.9251377
Sepp1	7 out of 15	-13.92784215
Nxpe2	8 out of 15	-13.93194696
Mdh1b	8 out of 15	-13.93323239
Zranb1	12 out of 15	-13.93452108
Cdh5	10 out of 15	-13.94047535
Tpcn1	8 out of 15	-13.94565964
44085	11 out of 15	-13.97802578
Fam135a	10 out of 15	-13.98993285
Pth2	7 out of 15	-13.99865269
Fam65b	8 out of 15	-14.00189463
Vsig2	9 out of 15	-14.02318847
Hexim1	10 out of 15	-14.02685306
Cd83	7 out of 15	-14.07350369
1700027A23Rik	8 out of 15	-14.07422793
LOC722115	8 out of 15	-14.07437952
Anp32a	9 out of 15	-14.07957965
CDC42EP1	7 out of 15	-14.0970936
Twsg1	10 out of 15	-14.09850061
Camkk1	9 out of 15	-14.1008104
Pih1d2	7 out of 15	-14.11285883
Rsad1	8 out of 15	-14.11887988
LIMS2	8 out of 15	-14.13576451
AI463229	9 out of 15	-14.14478936
Aldh4a1	7 out of 15	-14.15312153
Ppp2r5a	12 out of 15	-14.15999309
CCPG1	11 out of 15	-14.17660712
Fndc1	8 out of 15	-14.18356982
AK083355	9 out of 15	-14.2018093
Cyhr1	8 out of 15	-14.20494872
Maf1	9 out of 15	-14.20802195
Immp1l	11 out of 15	-14.21572457
4930451C15Rik	7 out of 15	-14.22488924
Ltbp3	8 out of 15	-14.22993782
Qk	11 out of 15	-14.24139931
Zfp280d	11 out of 15	-14.27405643
Pnck	8 out of 15	-14.29143292
Mm.65376	8 out of 15	-14.30206956
Prdm1	10 out of 15	-14.30543331
4732460I02Rik	10 out of 15	-14.312524
Sun2	9 out of 15	-14.31788646
SH3GL2	9 out of 15	-14.33544254
Lrig3	10 out of 15	-14.35752095
BC026762	8 out of 15	-14.37048206
LOC716801	7 out of 15	-14.4041651
Cpn1	7 out of 15	-14.41323727
Ankzf1	13 out of 15	-14.41921102
Akap11	10 out of 15	-14.42717979
Wdr66	7 out of 15	-14.43115343
A_51_P439836	9 out of 15	-14.44059131
Heg1	8 out of 15	-14.44414675
Slc25a23	8 out of 15	-14.45170102
Angptl2	14 out of 15	-14.45610236
Fam69b	7 out of 15	-14.46010651
Cox6a2	7 out of 15	-14.47892914
Zmym6	11 out of 15	-14.47924026
App	14 out of 15	-14.48813166
LOC715426	9 out of 15	-14.48969046
ETS1	12 out of 15	-14.49088999
B230337E12Rik	9 out of 15	-14.49282022
Unc79	7 out of 15	-14.503219
Plxdc1	8 out of 15	-14.5040995
Mecom	9 out of 15	-14.51135081
Fcgrt	10 out of 15	-14.51458526
Calml4	8 out of 15	-14.51700861
Mylip	11 out of 15	-14.51749545
Pex6	9 out of 15	-14.52774665
LOC711893	10 out of 15	-14.5471914
Arhgef3	9 out of 15	-14.54781758
ING3	11 out of 15	-14.56783017
Spna2	10 out of 15	-14.56987606
Zfp148	13 out of 15	-14.57776378
Satb1	10 out of 15	-14.5899745
Selenbp1	8 out of 15	-14.59084083
PHACTR1	13 out of 15	-14.59600234
Prkaa2	9 out of 15	-14.60009331
Plcg1	12 out of 15	-14.61053937
Dgka	10 out of 15	-14.63439458
Erbb2ip	10 out of 15	-14.63888286
LOC722232	7 out of 15	-14.64814483
AK087708	7 out of 15	-14.67253895
Cand1	11 out of 15	-14.67889491
Narf	9 out of 15	-14.69080222
Cntn1	10 out of 15	-14.71845409
Tmem8	9 out of 15	-14.73587267
1700026D08Rik	8 out of 15	-14.74641705
ESR2	9 out of 15	-14.75392506
Mtss1l	7 out of 15	-14.75394773
Zbtb20	13 out of 15	-14.76650956
697808	11 out of 15	-14.7756202
Klhl21	9 out of 15	-14.80427034
Serpinf1	8 out of 15	-14.80708502
Mm.445841	9 out of 15	-14.82944689
Dst	10 out of 15	-14.83664732
Tmem44	9 out of 15	-14.863769
Secisbp2l	14 out of 15	-14.86494969
Cdadc1	9 out of 15	-14.87853095
Sub1	11 out of 15	-14.88113511
Map1lc3b	8 out of 15	-14.88466173
LOC711280	7 out of 15	-14.88809194
Il17rd	8 out of 15	-14.89033165
Arhgef15	9 out of 15	-14.89394298
Epb4.9	8 out of 15	-14.90652144
Prodh	8 out of 15	-14.91483911
Rgmb	9 out of 15	-14.91759857
BC065397	9 out of 15	-14.92019199
Ccdc153	9 out of 15	-14.92130636
Gpd1	7 out of 15	-14.92234965
Mgll	9 out of 15	-14.92825731
LOC711878	7 out of 15	-14.92921601
Slc38a9	11 out of 15	-14.94074116
Ubn2	10 out of 15	-14.94115625
THRA	8 out of 15	-14.94450073
LOC697150	9 out of 15	-14.96056428
A_52_P642501	10 out of 15	-14.96220322
Mm.201493	8 out of 15	-14.96957532
GSN	8 out of 15	-15.00615072
Rabac1	9 out of 15	-15.01083178
Selenbp2	7 out of 15	-15.01488507
C130079B09Rik	9 out of 15	-15.0229757
Rab27b	9 out of 15	-15.03221587
Rapgefl1	8 out of 15	-15.03878867
Hdac8	8 out of 15	-15.06518629
Tekt1	7 out of 15	-15.08981334
C130074G19Rik	7 out of 15	-15.09846475
Glb1l2	8 out of 15	-15.09980506
2700046A07Rik	8 out of 15	-15.10329036
Npb	8 out of 15	-15.10458629
Pnmt	10 out of 15	-15.10704075
Kctd12b	10 out of 15	-15.11337673
Gstm2	9 out of 15	-15.12106423
Sgip1	11 out of 15	-15.12789628
Sorbs1	8 out of 15	-15.1400516
Crim1	8 out of 15	-15.15881186
Stat5b	12 out of 15	-15.16890143
9930024M15Rik	8 out of 15	-15.18353519
Ogt	9 out of 15	-15.18496125
Ehf	8 out of 15	-15.18899059
X12807	7 out of 15	-15.18974534
Rapgef4	9 out of 15	-15.20664114
Mm.261670	8 out of 15	-15.21715019
A_52_P624969	8 out of 15	-15.22563027
Fbxl12	9 out of 15	-15.26846199
Pex13	12 out of 15	-15.26870445
Slc1a5	8 out of 15	-15.26997417
HFE	11 out of 15	-15.3267405
Rbms3	11 out of 15	-15.33876693
Mfge8	9 out of 15	-15.34060747
Phf1	7 out of 15	-15.35015279
Dyx1c1	7 out of 15	-15.37892412
Herpud1	10 out of 15	-15.3789504
Fbln1	8 out of 15	-15.40502818
Ube2b	12 out of 15	-15.40606104
Akap8l	10 out of 15	-15.40803767
1700012B09Rik	9 out of 15	-15.41804693
Pik3ip1	9 out of 15	-15.41913452
Klk12	8 out of 15	-15.43074259
